main_category,category,sku,item_name,usd_price,upc,item_weight,item_length,item_width,item_height,part_number,manufacturer,brand_name,part_number,product_description
Units,Paragon,AD500-2303-N12,ACU DRIVE 50HP 230V 3PH NEMA 12,9728.38,7.88E+11,N/A,N/A,N/A,N/A,AD500-2303-N12,Pentair,Pentair,AD500-2303-N12,ACU DRIVE 50HP 230V 3PH NEMA 12
Units,Paragon,AD500-4603-N01,ACU DRIVE 50HP 460V 3PH NEMA 1,5006.2,7.88E+11,N/A,N/A,N/A,N/A,AD500-4603-N01,Pentair,Pentair,AD500-4603-N01,ACU DRIVE 50HP 460V 3PH NEMA 1
Units,Paragon,AD500-4603-N12-FB,ACU-DRIVE 50HP 460V 3PH NEMA12 W/SU BATT/BU & FB,7157.11,,N/A,N/A,N/A,N/A,AD500-4603-N12-FB,Pentair,Pentair,AD500-4603-N12-FB,ACU-DRIVE 50HP 460V 3PH NEMA12 W/SU BATT/BU & FB
Units,Paragon,AD500-4603-N4X,ACU-DRIVE 50HP 460V 3PH NEMA4X W/BATT AND STARTU,6766.88,,N/A,N/A,N/A,N/A,AD500-4603-N4X,Pentair,Pentair,AD500-4603-N4X,ACU-DRIVE 50HP 460V 3PH NEMA4X W/BATT AND STARTU
Units,Paragon,AD500-5753-N01,ACU DRIVE 50HP 575V 3PH NEMA 1,6255.03,7.88E+11,N/A,N/A,N/A,N/A,AD500-5753-N01,Pentair,Pentair,AD500-5753-N01,ACU DRIVE 50HP 575V 3PH NEMA 1
Units,Paragon,AD500-5753-N12,ACU DRIVE 50HP 575V 3PH NEMA 12,6749.58,7.88E+11,N/A,N/A,N/A,N/A,AD500-5753-N12,Pentair,Pentair,AD500-5753-N12,ACU DRIVE 50HP 575V 3PH NEMA 12
Units,Paragon,AD-CEE410A,ACU-DRIVE REMOTE PUSH BUTTON STATION NEMA12,279.39,,N/A,N/A,N/A,N/A,AD-CEE410A,Pentair,Pentair,AD-CEE410A,ACU-DRIVE REMOTE PUSH BUTTON STATION NEMA12
Units,Paragon,AD-EWW136,"ACU-DRV 3YR EXT WARRANTY 380+V 0-10HP,260V 0-3HP",217.72,,N/A,N/A,N/A,N/A,AD-EWW136,Pentair,Pentair,AD-EWW136,"ACU-DRV 3YR EXT WARRANTY 380+V 0-10HP,260V 0-3HP"
Units,Paragon,AD-EWW172,"ACU-DRV 6YR EXT WARRANTY 380+V  0-10HP,260V 0-3HP",384.45,,N/A,N/A,N/A,N/A,AD-EWW172,Pentair,Pentair,AD-EWW172,"ACU-DRV 6YR EXT WARRANTY 380+V  0-10HP,260V 0-3HP"
Units,Paragon,AD-EWW236,"ACU-DRV 3YR EXT WARRANTY 380+V 15-40HP,260V 5-25H",347.41,,N/A,N/A,N/A,N/A,AD-EWW236,Pentair,Pentair,AD-EWW236,"ACU-DRV 3YR EXT WARRANTY 380+V 15-40HP,260V 5-25H"
Units,Paragon,AD-EWW272,"ACU-DRV 6YR EXT WARRANTY 380+V 15-40HP,260V 5-25H",653.12,,N/A,N/A,N/A,N/A,AD-EWW272,Pentair,Pentair,AD-EWW272,"ACU-DRV 6YR EXT WARRANTY 380+V 15-40HP,260V 5-25H"
Units,Paragon,AD-EWW336,"ACU-DRIVE 3YR EXT WARR 460V 50-125H,230V 40-60H",818.48,,N/A,N/A,N/A,N/A,AD-EWW336,Pentair,Pentair,AD-EWW336,"ACU-DRIVE 3YR EXT WARR 460V 50-125H,230V 40-60H"
Units,Paragon,AD-EWW372,"ACU-DRV 6YR EXT WARRANTY 380+V 50-125H,260V30-60H",1245.42,,N/A,N/A,N/A,N/A,AD-EWW372,Pentair,Pentair,AD-EWW372,"ACU-DRV 6YR EXT WARRANTY 380+V 50-125H,260V30-60H"
Units,Paragon,AD-KDRULH22LE01,AC LINE REACTOR 60HP NEMA1 208/240V KDR,968.7,,N/A,N/A,N/A,N/A,AD-KDRULH22LE01,Pentair,Pentair,AD-KDRULH22LE01,AC LINE REACTOR 60HP NEMA1 208/240V KDR
Units,Paragon,AD-WS-1,"ACU-DRIVE WEATHER SHIELD FOR A4,A5,B1,B2 130B4598",321.76,,N/A,N/A,N/A,N/A,AD-WS-1,Pentair,Pentair,AD-WS-1,"ACU-DRIVE WEATHER SHIELD FOR A4,A5,B1,B2 130B4598"
Units,Paragon,AD-WS-2,"ACU-DRIVE WEATHER SHIELD FOR C1,C2   130B4597",374.76,,N/A,N/A,N/A,N/A,AD-WS-2,Pentair,Pentair,AD-WS-2,"ACU-DRIVE WEATHER SHIELD FOR C1,C2   130B4597"
Units,Pumps,AE100CH2,MTR PKG 0005 100/200 60 ,161.66,22315102347,24,N/A,N/A,N/A,AE100CH2,Pentair,Pentair,AE100CH2,MTR PKG 0005 100/200 60 
Units,Pumps,AE100CHL,MTR PKG 0005 115/230 60 ,148.44,22315102330,19.35,17.25,7.75,8,AE100CHL,Pentair,Pentair,AE100CHL,MTR PKG 0005 115/230 60 
Units,Pumps,AE100DH2,MTR PKG 0007 100/200 60 ,172.84,22315102378,30.48,17,7.37,9.75,AE100DH2,Pentair,Pentair,AE100DH2,MTR PKG 0007 100/200 60 
Units,Pumps,AE100DHL,MTR PKG 0007 115/230 60 ,161.24,22315102354,21.55,17.5,8,8,AE100DHL,Pentair,Pentair,AE100DHL,MTR PKG 0007 115/230 60 
Units,Pumps,AE100DLL,MTR PKG 0007 115/230 60 ,148.44,22315102385,20.6,16.5,8,9.75,AE100DLL,Pentair,Pentair,AE100DLL,MTR PKG 0007 115/230 60 
Units,Pumps,AE100EH2,MTR PKG 0010 0000200 ,175.8,22315102415,20,22.5,11.5,9,AE100EH2,Pentair,Pentair,AE100EH2,MTR PKG 0010 0000200 
Units,Pumps,AE100EHL,MTR PKG 0010 115/230 60 ,172.84,22315102408,28.8,16.5,8,9.75,AE100EHL,Pentair,Pentair,AE100EHL,MTR PKG 0010 115/230 60 
Units,Pumps,AE100EL2,MTR PKG 0010 100/200 60 ,172.84,22315102446,28,N/A,N/A,N/A,AE100EL2,Pentair,Pentair,AE100EL2,MTR PKG 0010 100/200 60 
Units,Pumps,AE100ELL,MTR PKG 0010 115/230 60 ,161.66,22315102422,21.36,17.25,7.75,8,AE100ELL,Pentair,Pentair,AE100ELL,MTR PKG 0010 115/230 60 
Units,Pumps,AE100F5LL,MTR PKG 1-3/4HP 230V 60HZ,168.21,7.88E+11,31.92,16.75,7.5,9.75,AE100F5LL,Pentair,Pentair,AE100F5LL,MTR PKG 1-3/4HP 230V 60HZ
Units,Pumps,AE100FH2,MTR PKG 0015 0000200 ,199.6,22315102477,34,22.5,11.5,9,AE100FH2,Pentair,Pentair,AE100FH2,MTR PKG 0015 0000200 
Units,Pumps,AE100FHL,MTR PKG 0015 0000230 60 ,182.26,22315102453,28.9,17,7.5,9.75,AE100FHL,Pentair,Pentair,AE100FHL,MTR PKG 0015 0000230 60 
Units,Pumps,AE100FL2,MTR PKG 0015 0000200 ,179.36,22315102491,34,22.5,11.5,9,AE100FL2,Pentair,Pentair,AE100FL2,MTR PKG 0015 0000200 
Units,Pumps,AE100FLL,MTR PKG 0015 115/230 60 ,172.84,22315102484,34,22.5,11.5,9,AE100FLL,Pentair,Pentair,AE100FLL,MTR PKG 0015 115/230 60 
Units,Pumps,AE100G5LL,MTR PKG 0025 0000230 60 ,206.07,22315102583,33,7.5,17,9.5,AE100G5LL,Pentair,Pentair,AE100G5LL,MTR PKG 0025 0000230 60 
Units,Pumps,AE100G5LL-Y,MTR PKG 0025 0000230 60 ,254.07,22315204393,33,16.5,7.5,9.75,AE100G5LL-Y,Pentair,Pentair,AE100G5LL-Y,MTR PKG 0025 0000230 60 
Units,Pumps,AE100G5L-T,MTR PKG 0025 0000230 TEFC,469.41,22315102576,47,N/A,N/A,N/A,AE100G5L-T,Pentair,Pentair,AE100G5L-T,MTR PKG 0025 0000230 TEFC
Units,Pumps,AE100GHL,MTR PKG 0020 0000230 60 ,206.07,22315102507,32,22.5,11.5,9,AE100GHL,Pentair,Pentair,AE100GHL,MTR PKG 0020 0000230 60 
Units,Pumps,AE100GL2,MTR PKG 0020 0000200 ,206.07,22315102552,33,22.5,11.5,9,AE100GL2,Pentair,Pentair,AE100GL2,MTR PKG 0020 0000200 
Units,Pumps,AE100GLL,MTR PKG 0020 0000230 60 ,168.18,22315102538,28.75,16.75,7.5,9.75,AE100GLL,Pentair,Pentair,AE100GLL,MTR PKG 0020 0000230 60 
Units,Pumps,AE100GLL-Y,MTR PKG 0003&0020 2-SPD ,253.64,22315102545,34,7,17,9.5,AE100GLL-Y,Pentair,Pentair,AE100GLL-Y,MTR PKG 0003&0020 2-SPD 
Units,Pumps,AE100GL-T,MTR PKG 0020 0000230 TEFC,381.18,22315102521,43,N/A,N/A,N/A,AE100GL-T,Pentair,Pentair,AE100GL-T,MTR PKG 0020 0000230 TEFC
Units,Pumps,AE100HHL,MTR PKG 0030 0000230 60 1PH,313.86,22315102606,28.3,16.75,8,9.75,AE100HHL,Pentair,Pentair,AE100HHL,MTR PKG 0030 0000230 60 1PH
Units,Pumps,AE100HLL,MTR PKG 0030 208/230 60 ,302.87,22315102613,32,22.5,11.5,9,AE100HLL,Pentair,Pentair,AE100HLL,MTR PKG 0030 208/230 60 
Units,Pumps,AP100BH,MTR PKG 1/3HP ,116.64,22315103146,16,N/A,N/A,N/A,AP100BH,Pentair,Pentair,AP100BH,MTR PKG 1/3HP 
Units,Pumps,AP100CH,MTR PKG 1/2HP ,121.13,22315103153,17,N/A,N/A,N/A,AP100CH,Pentair,Pentair,AP100CH,MTR PKG 1/2HP 
Units,Pumps,AP100CL-T,MTR PKG 0005 208/230/460 ,217.57,22315103177,23,N/A,N/A,N/A,AP100CL-T,Pentair,Pentair,AP100CL-T,MTR PKG 0005 208/230/460 
Units,Pumps,AP100DH,MTR PKG 3/4HP ,141.91,22315103191,20,N/A,N/A,N/A,AP100DH,Pentair,Pentair,AP100DH,MTR PKG 3/4HP 
Units,Pumps,AP100DH2,MTR PKG 3/4 HP 200V FOR ,169.18,22315103207,18.56,17.5,8.75,8.5,AP100DH2,Pentair,Pentair,AP100DH2,MTR PKG 3/4 HP 200V FOR 
Units,Pumps,AP100DL,MTR PKG 3/4HP ,115.51,22315103214,17,N/A,N/A,N/A,AP100DL,Pentair,Pentair,AP100DL,MTR PKG 3/4HP 
Units,Pumps,AP100DL2,MTR PKG 3/4HP 200V FOR SE,147.76,22315103238,20,N/A,N/A,N/A,AP100DL2,Pentair,Pentair,AP100DL2,MTR PKG 3/4HP 200V FOR SE
Units,Pumps,AP100DL-T,MTR PKG 0007 208/230/460 ,244.98,22315103221,29,N/A,N/A,N/A,AP100DL-T,Pentair,Pentair,AP100DL-T,MTR PKG 0007 208/230/460 
Units,Pumps,AP100EH,MTR PKG 1HP ,162.09,22315103245,21.5,17.5,7.75,8,AP100EH,Pentair,Pentair,AP100EH,MTR PKG 1HP 
Units,Pumps,AP100EH2,MTR PKG 1 HP 200V FOR SER,233.31,22315103252,22,17.25,7.75,8,AP100EH2,Pentair,Pentair,AP100EH2,MTR PKG 1 HP 200V FOR SER
Units,Pumps,AP100EL2,MTR PKG 1HP 200V FOR SERV,169.18,22315103283,22,N/A,N/A,N/A,AP100EL2,Pentair,Pentair,AP100EL2,MTR PKG 1HP 200V FOR SERV
Units,Pumps,AP100FH,MTR PKG 1-1/2HP ,228.51,22315103290,28.65,17.25,7.75,8,AP100FH,Pentair,Pentair,AP100FH,MTR PKG 1-1/2HP 
Units,Pumps,AP100FH2,MTR PKG 1.5HP 200/400V ,276.48,22315103306,30,22.5,11.5,9,AP100FH2,Pentair,Pentair,AP100FH2,MTR PKG 1.5HP 200/400V 
Units,Pumps,AP100FL2,MTR PKG 1-1/2HP 200V FOR ,227.83,22315103337,26,N/A,N/A,N/A,AP100FL2,Pentair,Pentair,AP100FL2,MTR PKG 1-1/2HP 200V FOR 
Units,Pumps,AP100FL-T,MTR PKG 0015 208/230/460 TEFC,289.43,22315103320,32,15.75,12.5,11.75,AP100FL-T,Pentair,Pentair,AP100FL-T,MTR PKG 0015 208/230/460 TEFC
Units,Pumps,AP100G5L,MTR PKG 2-1/2HP ,264.02,22315103399,29,22.5,11.5,9,AP100G5L,Pentair,Pentair,AP100G5L,MTR PKG 2-1/2HP 
Units,Pumps,AP100G5L2,MTR PKG 2-1/2HP 200V FOR ,307.61,22315103412,29,N/A,N/A,N/A,AP100G5L2,Pentair,Pentair,AP100G5L2,MTR PKG 2-1/2HP 200V FOR 
Units,Pumps,AP100G5L-T,MTR PKG 0025 230/460 TEFC,441.99,22315103405,40,N/A,N/A,N/A,AP100G5L-T,Pentair,Pentair,AP100G5L-T,MTR PKG 0025 230/460 TEFC
Units,Pumps,AP100GH,MTR PKG 2HP ,264.02,22315103344,29,22.5,11.5,9,AP100GH,Pentair,Pentair,AP100GH,MTR PKG 2HP 
Units,Pumps,AP100GH2,MTR PKG 2HP 200V FOR S ,286.26,22315103351,25.2,17.25,7.75,8,AP100GH2,Pentair,Pentair,AP100GH2,MTR PKG 2HP 200V FOR S 
Units,Pumps,AP100GL,MTR PKG 2HP ,222.3,22315103368,26,N/A,N/A,N/A,AP100GL,Pentair,Pentair,AP100GL,MTR PKG 2HP 
Units,Pumps,AP100GL2,MTR PKG 2HP 200/400V FOR ,276.48,22315103382,29,N/A,N/A,N/A,AP100GL2,Pentair,Pentair,AP100GL2,MTR PKG 2HP 200/400V FOR 
Units,Pumps,AP100GL-T,MTR PKG 0020 208/230/460 TEFC,236.54,22315103375,37,N/A,N/A,N/A,AP100GL-T,Pentair,Pentair,AP100GL-T,MTR PKG 0020 208/230/460 TEFC
Units,Pumps,AP100HL,MTR PKG 0030 200/230/ 460V3PH 60HZ,288.07,22315103429,34,10,19.5,10.5,AP100HL,Pentair,Pentair,AP100HL,MTR PKG 0030 200/230/ 460V3PH 60HZ
Units,Pumps,AS901EL,MTR PKG 1HP 115V 60HZ LOW SVC FACTOR,99.05,22315204362,18,14.25,8,8,AS901EL,Pentair,Pentair,AS901EL,MTR PKG 1HP 115V 60HZ LOW SVC FACTOR
Units,Pumps,AS901SFL,MTR PKG 1.5HP SPL 115V ,99.05,22315300644,1,N/A,N/A,N/A,AS901SFL,Pentair,Pentair,AS901SFL,MTR PKG 1.5HP SPL 115V 
Units,Pumps,B51499,B2XPKS 1.5HP SELF PRIMER ,873.62,22315369191,165,N/A,N/A,N/A,B51499,Pentair,Pentair,B51499,B2XPKS 1.5HP SELF PRIMER 
Units,Pumps,B53602S,C11/4TPMS 3 HP 3600/60/1 ,826.74,22315369207,N/A,N/A,N/A,N/A,B53602S,Pentair,Pentair,B53602S,C11/4TPMS 3 HP 3600/60/1 
Units,Pumps,B53603S,C11/4TPMS 3 HP 3600/60/3 ,797.7,22315369214,N/A,N/A,N/A,N/A,B53603S,Pentair,Pentair,B53603S,C11/4TPMS 3 HP 3600/60/3 
Units,Pumps,B53806,B2 1/2ZPM 3HP 1800RPM 60HZ 182JP FRA,1450.12,22315369238,145,N/A,N/A,N/A,B53806,Pentair,Pentair,B53806,B2 1/2ZPM 3HP 1800RPM 60HZ 182JP FRA
Units,Parts,B54105,PMP B21/2JPBMS 20HP 1800/60/3,3152.58,22315369252,N/A,N/A,N/A,N/A,B54105,Pentair,Pentair,B54105,PMP B21/2JPBMS 20HP 1800/60/3
Units,Pumps,B54118,B3ZPMS 15HP 1800/60/3 CI NPT,2047.11,22315369269,240,N/A,N/A,N/A,B54118,Pentair,Pentair,B54118,B3ZPMS 15HP 1800/60/3 CI NPT
Units,Pumps,B54154,B4EPBMS 15HP 1800/60/3 60HZ,2837.75,22315369276,310,N/A,N/A,N/A,B54154,Pentair,Pentair,B54154,B4EPBMS 15HP 1800/60/3 60HZ
Units,Pumps,B54214,B6JPBLS 25HP 1800/60/3 230/460 V,3779.67,22315369283,N/A,N/A,N/A,N/A,B54214,Pentair,Pentair,B54214,B6JPBLS 25HP 1800/60/3 230/460 V
Units,Pumps,B54215,B6JPBLS 30HP 1800/60/3 ,4019.81,22315369290,610,N/A,N/A,N/A,B54215,Pentair,Pentair,B54215,B6JPBLS 30HP 1800/60/3 
Units,Pumps,B54227,B8GPBMS 15 HP 1200/60/3 ,5873.01,22315369306,N/A,N/A,N/A,N/A,B54227,Pentair,Pentair,B54227,B8GPBMS 15 HP 1200/60/3 
Units,Pumps,B54229,B8GPBMS 25HP 1200 230/460V,6612.72,22315369337,N/A,N/A,N/A,N/A,B54229,Pentair,Pentair,B54229,B8GPBMS 25HP 1200 230/460V
Units,Pumps,B54230,B8GPBMS 30HP 230/460 V 1200RPM,6823.45,22315369351,795,N/A,N/A,N/A,B54230,Pentair,Pentair,B54230,B8GPBMS 30HP 230/460 V 1200RPM
Units,Pumps,B54236,B10GPBMS  30 HP  230/460 1200 RPM,8141.31,22315369375,810,N/A,N/A,N/A,B54236,Pentair,Pentair,B54236,B10GPBMS  30 HP  230/460 1200 RPM
Units,Pumps,B54487S,B1WPS 5 HP 3600/60/1 ODP ,1422.49,22315369399,N/A,N/A,N/A,N/A,B54487S,Pentair,Pentair,B54487S,B1WPS 5 HP 3600/60/1 ODP 
Units,Pumps,B54489S,B1WPS 7.5HP 3600/60/1 SIL BRZ,1686.95,22315369405,N/A,N/A,N/A,N/A,B54489S,Pentair,Pentair,B54489S,B1WPS 7.5HP 3600/60/1 SIL BRZ
Units,Pumps,B54500,B1-1/2ZPLS 7.5HP 3600/60/3,1222.44,22315369450,140,N/A,N/A,N/A,B54500,Pentair,Pentair,B54500,B1-1/2ZPLS 7.5HP 3600/60/3
Units,Pumps,B54534,B2TPMS 5HP 3450 3PH 60HZ ,1187.74,22315369474,115,N/A,N/A,N/A,B54534,Pentair,Pentair,B54534,B2TPMS 5HP 3450 3PH 60HZ 
Units,Pumps,B54535,B2TPMS 7.5HP 3600/60/3 ,1150.36,22315369481,120,N/A,N/A,N/A,B54535,Pentair,Pentair,B54535,B2TPMS 7.5HP 3600/60/3 
Units,Pumps,B54536,B2TPMS 10HP 3450 RPM 3PH ,1418.08,22315369498,N/A,N/A,N/A,N/A,B54536,Pentair,Pentair,B54536,B2TPMS 10HP 3450 RPM 3PH 
Units,Pumps,B54563,B21/2TPMS 5HP 3600/60/1 THD,1410.85,22315369504,145,N/A,N/A,N/A,B54563,Pentair,Pentair,B54563,B21/2TPMS 5HP 3600/60/1 THD
Units,Pumps,B54571,B21/2ZPMS 5HP 3450RPM 3P ,1147.28,22315369511,N/A,N/A,N/A,N/A,B54571,Pentair,Pentair,B54571,B21/2ZPMS 5HP 3450RPM 3P 
Units,Pumps,B54572,B21/2TPMS 7.5HP 3450 RPM 3PH THD,1286.31,22315369528,N/A,N/A,N/A,N/A,B54572,Pentair,Pentair,B54572,B21/2TPMS 7.5HP 3450 RPM 3PH THD
Units,Pumps,B54579,B21/2ZPMS 5HP 1800/60/1 TDH,1766.74,22315369542,195,N/A,N/A,N/A,B54579,Pentair,Pentair,B54579,B21/2ZPMS 5HP 1800/60/1 TDH
Units,Pumps,B54583,B21/2ZPMS 5HP 1800/60/3 THD,1462.88,22315369566,155,N/A,N/A,N/A,B54583,Pentair,Pentair,B54583,B21/2ZPMS 5HP 1800/60/3 THD
Units,Pumps,B54594,B3TPMS 2HP 1800/60/3 ODP ,1071.62,22315369580,N/A,N/A,N/A,N/A,B54594,Pentair,Pentair,B54594,B3TPMS 2HP 1800/60/3 ODP 
Units,Pumps,B54596,B3TMPS 7-1/2 HO 3450RPM 3PH 60HZ,1265.05,22315369597,130,N/A,N/A,N/A,B54596,Pentair,Pentair,B54596,B3TMPS 7-1/2 HO 3450RPM 3PH 60HZ
Units,Pumps,B54596MS2,B3TPMS 7.5HP 3600/60/3 575V,1241.6,22315369603,130,N/A,N/A,N/A,B54596MS2,Pentair,Pentair,B54596MS2,B3TPMS 7.5HP 3600/60/3 575V
Units,Pumps,B54596MS4,B3TPMS 7.5 HP 3600/60/3 200 V ODP,1531.68,22315369610,N/A,N/A,N/A,N/A,B54596MS4,Pentair,Pentair,B54596MS4,B3TPMS 7.5 HP 3600/60/3 200 V ODP
Units,Pumps,B54598,B3TPMS 15HP 3600/60/3 ,1497.62,22315369634,N/A,N/A,N/A,N/A,B54598,Pentair,Pentair,B54598,B3TPMS 15HP 3600/60/3 
Units,Pumps,B54600,B3ZPMS 5 HP 1800/60/1 ,1898.35,22315369641,N/A,N/A,N/A,N/A,B54600,Pentair,Pentair,B54600,B3ZPMS 5 HP 1800/60/1 
Units,Pumps,B54601,B3ZPMS 7.5HP 1800 RPM 1PH 60HZ CI,2245.02,22315369658,220,N/A,N/A,N/A,B54601,Pentair,Pentair,B54601,B3ZPMS 7.5HP 1800 RPM 1PH 60HZ CI
Units,Pumps,B54604,B3ZPMS 5 HP 1800/60/3 THD,1457.67,22315369665,160,N/A,N/A,N/A,B54604,Pentair,Pentair,B54604,B3ZPMS 5 HP 1800/60/3 THD
Units,Pumps,B54606,B3ZPMS 10HP 1800 RPM 3PH 60HZ SNGL STAGE,1810.35,22315369689,200,N/A,N/A,N/A,B54606,Pentair,Pentair,B54606,B3ZPMS 10HP 1800 RPM 3PH 60HZ SNGL STAGE
Units,Pumps,B54606KIT,B3ZPMS 8 7/16C 7/8x8.5 W/O MTR,1173.84,22315369719,90,N/A,N/A,N/A,B54606KIT,Pentair,Pentair,B54606KIT,B3ZPMS 8 7/16C 7/8x8.5 W/O MTR
Units,Pumps,B54607,B3EPMS 5HP 1800/60/1 230V,2393.13,22315369726,N/A,N/A,N/A,N/A,B54607,Pentair,Pentair,B54607,B3EPMS 5HP 1800/60/1 230V
Units,Pumps,B54612,B3EPMS 10HP 1800/60/3 60HZ,2350.73,22315369740,N/A,N/A,N/A,N/A,B54612,Pentair,Pentair,B54612,B3EPMS 10HP 1800/60/3 60HZ
Units,Pumps,B54629,B4TPKLS SLF PRIMI PMP 3HP 1750RPM,2233.68,22315369757,N/A,N/A,N/A,N/A,B54629,Pentair,Pentair,B54629,B4TPKLS SLF PRIMI PMP 3HP 1750RPM
Units,Pumps,B54646,B11/2ZPLS 10HP 3600/60/1 ,1834.29,22315369788,N/A,N/A,N/A,N/A,B54646,Pentair,Pentair,B54646,B11/2ZPLS 10HP 3600/60/1 
Units,Pumps,B54652,B3ZPMS 10 HP 1800/60/1 ,2507.35,22315369818,N/A,N/A,N/A,N/A,B54652,Pentair,Pentair,B54652,B3ZPMS 10 HP 1800/60/1 
Units,Pumps,B58084,B11/2TPMS  5HP 3600/60/3 ,1127.16,22315369856,105,N/A,N/A,N/A,B58084,Pentair,Pentair,B58084,B11/2TPMS  5HP 3600/60/3 
Units,Pumps,B58087,B11/2TPMS 10HP 3600/60/1 ,1808.88,22315369887,N/A,N/A,N/A,N/A,B58087,Pentair,Pentair,B58087,B11/2TPMS 10HP 3600/60/1 
Units,Pumps,B58878,B4JPBHS 25 HP 1800/60/3 CI,3907.2,,N/A,N/A,N/A,N/A,B58878,Pentair,Pentair,B58878,B4JPBHS 25 HP 1800/60/3 CI
Units,Pumps,B60625,B8GPBMS 60HP 1800/60/3 460V 60HZ,6959.92,22315369979,N/A,N/A,N/A,N/A,B60625,Pentair,Pentair,B60625,B8GPBMS 60HP 1800/60/3 460V 60HZ
Units,Parts,B62107,B10GPBMS 75 HP 1800/60/3 460 V,8604.12,22315369993,N/A,N/A,N/A,N/A,B62107,Pentair,Pentair,B62107,B10GPBMS 75 HP 1800/60/3 460 V
Units,Parts,B62108,B10GPBMS 100 HP 1800/60/3 460 V,9461.95,22315370005,N/A,N/A,N/A,N/A,B62108,Pentair,Pentair,B62108,B10GPBMS 100 HP 1800/60/3 460 V
Units,Pumps,B62580SEF4,B5WPS 7.5HP 1800/60/3 200 V ODP,3235.65,22315370050,N/A,N/A,N/A,N/A,B62580SEF4,Pentair,Pentair,B62580SEF4,B5WPS 7.5HP 1800/60/3 200 V ODP
Units,Pumps,B62581S,B5WPS 10HP 1800/60/3 SIL BRZ,3105.88,22315370067,320,N/A,N/A,N/A,B62581S,Pentair,Pentair,B62581S,B5WPS 10HP 1800/60/3 SIL BRZ
Units,Pumps,B66593S,B3ZPMS 7.5HP 1800/60/3 ODP THD,1826.65,22315370098,190,N/A,N/A,N/A,B66593S,Pentair,Pentair,B66593S,B3ZPMS 7.5HP 1800/60/3 ODP THD
Units,Pumps,B66609S,B3ZPMS 15HP 1800/60/3 ODP THD,2316.85,22315370104,275,N/A,N/A,N/A,B66609S,Pentair,Pentair,B66609S,B3ZPMS 15HP 1800/60/3 ODP THD
Units,Pumps,B66807,B5EPHS 15HP 1800/60/3 ,3693.36,22315370111,340,N/A,N/A,N/A,B66807,Pentair,Pentair,B66807,B5EPHS 15HP 1800/60/3 
Units,Pumps,B66813,B5EPHS 20HP 1800/60/3 CI IMP,3881.34,22315370135,360,N/A,N/A,N/A,B66813,Pentair,Pentair,B66813,B5EPHS 20HP 1800/60/3 CI IMP
Units,Pumps,B67493,B3TPMS 7.5HP 220/380V 2850/50/3,1157.7,22315370142,N/A,N/A,N/A,N/A,B67493,Pentair,Pentair,B67493,B3TPMS 7.5HP 220/380V 2850/50/3
Units,Pumps,B67775,B4EPMS 10hp 3ph 50hz 220/380V TEFC,1831.58,22315370159,N/A,N/A,N/A,N/A,B67775,Pentair,Pentair,B67775,B4EPMS 10hp 3ph 50hz 220/380V TEFC
Units,Pumps,B67854,B6JPBLS 20hp 3ph 220/380V 50hz,3352.23,22315370166,N/A,N/A,N/A,N/A,B67854,Pentair,Pentair,B67854,B6JPBLS 20hp 3ph 220/380V 50hz
Units,Pumps,B68316S,B5WPS  10HP  1800/60/1 ,3492.86,22315370180,320,N/A,N/A,N/A,B68316S,Pentair,Pentair,B68316S,B5WPS  10HP  1800/60/1 
Units,Pumps,B68440,B6EXPBHS 100HP 1800/60/3 460V PWS,10071.39,22315370197,1245,N/A,N/A,N/A,B68440,Pentair,Pentair,B68440,B6EXPBHS 100HP 1800/60/3 460V PWS
Units,Pumps,B68454,"B1 1/2ZRLS CW W/1 PC BRCKT1-1/2NPT 9""F",883.82,22315370203,95,N/A,N/A,N/A,B68454,Pentair,Pentair,B68454,"B1 1/2ZRLS CW W/1 PC BRCKT1-1/2NPT 9""F"
Units,Pumps,B69514,B6ZPLS 10HP 1800/60/1 ODP,2670.18,22315370210,N/A,N/A,N/A,N/A,B69514,Pentair,Pentair,B69514,B6ZPLS 10HP 1800/60/1 ODP
Units,Pumps,B69546,B6ZPLS 15HP 1800/60/3 ,2452.43,22315370265,330,N/A,N/A,N/A,B69546,Pentair,Pentair,B69546,B6ZPLS 15HP 1800/60/3 
Units,Pumps,B69872,B3TPMS 3HP 1800/60/3 ,1116.56,,N/A,N/A,N/A,N/A,B69872,Pentair,Pentair,B69872,B3TPMS 3HP 1800/60/3 
Units,Pumps,B70099,B3TPMS 3HP 1800/60/1 ,1344.25,22315370272,N/A,N/A,N/A,N/A,B70099,Pentair,Pentair,B70099,B3TPMS 3HP 1800/60/1 
Units,Pumps,B70129,B3TPMS 7.5HP 3450/60/3 FLGD,1316.1,22315370296,150,N/A,N/A,N/A,B70129,Pentair,Pentair,B70129,B3TPMS 7.5HP 3450/60/3 FLGD
Units,Pumps,B70175,B3ZPMS 7.5HP 1800/60/1 CI FLGD,2117.95,22315370326,225,N/A,N/A,N/A,B70175,Pentair,Pentair,B70175,B3ZPMS 7.5HP 1800/60/1 CI FLGD
Units,Pumps,B70178,B3ZPMS 10HP 3600/60/1 230V,2433.69,22315370333,N/A,N/A,N/A,N/A,B70178,Pentair,Pentair,B70178,B3ZPMS 10HP 3600/60/1 230V
Units,Pumps,B70247,B3ZPMS 7.5HP 1800/60/3 FLGD,1774.89,22315370357,195,N/A,N/A,N/A,B70247,Pentair,Pentair,B70247,B3ZPMS 7.5HP 1800/60/3 FLGD
